xc,yc,zc,theta,phi,a,b,c
-0.5,0.5,2.0,1.3962634015954636,1.0471975511965976,0.3279830698723953,0.2355038603164292,0.1946326547422251
-0.5,0.5,2.0,1.7453292519943295,0.0,0.1309204313488644,0.0809541886190966,0.0575736891084952
-0.5,0.5,2.0,1.7453292519943295,0.1745329251994329,0.3104900281879704,0.0188170467050488,0.0086057477553517
-0.5,0.5,2.0,1.7453292519943295,0.3490658503988659,0.1673799118521184,0.1603203108743615,0.0077262906222201
-0.5,0.5,2.0,1.7453292519943295,0.5235987755982988,0.255512063471603,0.1565423627055181,0.1488628900881883
-0.5,0.5,2.0,1.7453292519943295,0.6981317007977318,0.260725473314487,0.0401365429362071,0.046081732207145
-0.5,0.5,2.0,1.7453292519943295,0.8726646259971648,0.1506418105527265,0.1043244335461035,0.0572205496219783
-0.5,0.5,2.0,1.7453292519943295,1.0471975511965976,0.0335341520950496,0.0197259435512679,0.0101935224025452
-0.5,0.5,2.0,1.7453292519943295,1.3962634015954636,0.0002787111288605,6.128504037281079e-06,0.0002700887398688
-0.5,0.5,2.0,1.9198621771937625,0.0,0.2588589275670087,0.2462770366328755,0.1391247441875212
-0.5,0.5,2.0,1.9198621771937625,0.1745329251994329,0.0424477850147533,0.0089921599512129,0.021176686256268
-0.5,0.5,2.0,1.9198621771937625,0.3490658503988659,0.0197430260137016,0.001133668142287,0.0025009821699243
-0.5,0.5,2.0,1.9198621771937625,0.5235987755982988,0.1423754523204277,0.0295153367866046,0.1233722780892863
-0.5,0.5,2.0,1.9198621771937625,0.6981317007977318,0.1654956891755824,0.0521208018104898,0.1056732975954766
-0.5,0.5,2.0,1.9198621771937625,1.0471975511965976,0.3194112821624555,0.0926282208121203,0.0583268514982693
-0.5,0.5,2.0,1.9198621771937625,1.2217304763960306,0.152400455641384,0.1025249467063512,0.0804032504767737
-0.5,0.5,2.0,2.094395102393196,0.0,0.2880821151275397,0.228704201681451,0.2857343090004435
-0.5,0.5,2.0,2.094395102393196,0.1745329251994329,0.1582896433742703,0.0155338951178351,0.1549326014220376
-0.5,0.5,2.0,2.094395102393196,0.3490658503988659,0.0399928506516824,0.0298983080222657,0.0169161220173229
-0.5,0.5,2.0,2.094395102393196,0.5235987755982988,0.2992995493354541,0.1742189170478043,0.1622796094807161
-0.5,0.5,2.0,2.094395102393196,0.6981317007977318,0.1647188619511755,0.0906323830154759,0.1078270704026591
-0.5,0.5,2.0,2.2689280275926285,0.0,0.1594317212632953,0.0996847024299474,0.1137849256536703
-0.5,0.5,2.0,2.2689280275926285,0.1745329251994329,0.1301982491776257,0.0869159503901834,0.0689490169914788
-0.5,0.5,2.0,2.2689280275926285,0.3490658503988659,0.2038896418559388,0.0556534732370813,0.0551244921516881
-0.5,0.5,2.0,2.2689280275926285,0.5235987755982988,0.0765532468248195,0.0024770828422383,0.0234520051771206
-0.5,0.5,2.0,2.2689280275926285,0.6981317007977318,0.1232381378013532,0.0552765025225366,0.0164246948625403
-0.5,0.5,2.0,2.2689280275926285,1.0471975511965976,0.0188249460161937,0.0153269452088213,0.01156242278786
-0.5,0.5,2.0,2.443460952792061,0.0,0.0302545438762566,0.0065795621676677,0.028308972505287
-0.5,0.5,2.0,2.443460952792061,0.1745329251994329,0.2861206432827481,0.2338160248844256,0.1555891612437376
-0.5,0.5,2.0,2.443460952792061,0.3490658503988659,0.1288244423512041,0.0768157621203649,0.0786463998265415
-0.5,0.5,2.0,2.443460952792061,0.5235987755982988,0.0381033619171583,0.0125325938762665,0.0019108367102745
-0.5,0.5,2.0,2.443460952792061,0.6981317007977318,0.1684823166512836,0.1089166864513222,0.1215182375586261
-0.5,0.5,2.0,2.443460952792061,0.8726646259971648,0.1365564258558057,0.1161027171749361,0.0782145368800794
-0.5,0.5,2.0,2.443460952792061,1.0471975511965976,0.219590614018575,0.0801003923646781,0.1048960579615136
-0.5,0.5,2.0,2.443460952792061,1.2217304763960306,0.2858475314243272,0.2302585092259901,0.049741559741039
-0.5,0.5,2.0,2.443460952792061,1.3962634015954636,0.058304077396138,0.0419526501823645,0.0459434743176245
-0.5,0.5,2.0,2.6179938779914944,0.0,0.2433767941800509,0.1628999249763251,0.2384070850284052
-0.5,0.5,2.0,2.6179938779914944,0.1745329251994329,0.1326600354377083,0.1016767302128458,0.0691484857017025
-0.5,0.5,2.0,2.6179938779914944,0.3490658503988659,0.1849645729232844,0.1165356027632547,0.0509379223651241
-0.5,0.5,2.0,2.6179938779914944,0.5235987755982988,0.1337547936589156,0.110125148237726,0.075039567098055
-0.5,0.5,2.0,2.792526803190927,0.0,0.071960247754536,0.0437496469789371,0.0545796539585384
-0.5,0.5,2.0,2.792526803190927,0.1745329251994329,0.3100078688809505,0.0623523489997007,0.2443748637077863
-0.5,0.5,2.0,2.792526803190927,0.3490658503988659,0.0951016281891553,0.0522408109648181,0.0515761247699988
-0.5,0.5,2.0,2.792526803190927,0.5235987755982988,0.1865233861214409,0.1542971597176645,0.0259512447738018
-0.5,0.5,2.0,2.792526803190927,0.6981317007977318,0.1267867584909715,0.0017628605517532,0.0775212273088352
-0.5,0.5,2.0,2.792526803190927,0.8726646259971648,0.089544755089717,0.0282747289670431,0.06530221937131
-0.5,0.5,2.0,2.792526803190927,1.0471975511965976,0.1923359460945833,0.1797301902631861,0.1420423782452509
-0.5,0.5,2.0,2.9670597283903604,0.0,0.2635376683498341,0.1348737020811521,0.2345110203572569
-0.5,0.5,2.0,2.9670597283903604,0.1745329251994329,0.0266911518347176,0.0199275213565413,0.0055850303544293
-0.5,0.5,2.0,2.9670597283903604,0.3490658503988659,0.0343148578510389,0.0219326868865052,0.0210444615462272
-0.5,0.5,2.0,2.9670597283903604,0.5235987755982988,0.0398014952425021,0.0318958590989117,0.0358400868365619
-0.5,0.5,2.0,2.9670597283903604,0.6981317007977318,0.0910438832610994,0.0126358463237687,0.0608120169192989
-0.25,-0.25,5.0,0.0,0.0,0.1727037778813858,0.0676563171943127,0.0741710946800233
-0.25,-0.25,5.0,0.0,0.1745329251994329,0.3489271708786904,0.2050087355502262,0.33049536099214
-0.25,-0.25,5.0,0.0,0.3490658503988659,0.2319694002354405,0.1725766063343829,0.1193282987511977
-0.25,-0.25,5.0,0.0,1.3962634015954636,0.2620312756736288,0.0850005805475993,0.1028912306695017
-0.25,-0.25,5.0,0.1745329251994329,0.0,0.5640117725532461,0.025923711330439,0.4669901118377849
-0.25,-0.25,5.0,0.1745329251994329,0.1745329251994329,0.0033868541329648,0.0026810893574163,0.0007398955264398
-0.25,-0.25,5.0,0.1745329251994329,0.3490658503988659,0.3972302307722241,0.0080795114020065,0.2979312560340466
-0.25,-0.25,5.0,0.1745329251994329,0.5235987755982988,0.0462825395047729,0.019079203142121,0.0266184291771798
-0.25,-0.25,5.0,0.1745329251994329,1.3962634015954636,0.260203507563416,0.2574988766512777,0.0343536536240799
-0.25,-0.25,5.0,0.3490658503988659,0.0,0.3384872217985442,0.1697873719171379,0.1137976019688316
-0.25,-0.25,5.0,0.3490658503988659,0.1745329251994329,0.0912850811630619,0.0155098134367328,0.0820473626598367
-0.25,-0.25,5.0,0.3490658503988659,0.3490658503988659,0.1329544554369903,0.0246704823274652,0.05480901729164
-0.25,-0.25,5.0,0.3490658503988659,0.5235987755982988,0.5674274413021791,0.3486238879029617,0.5435469908006896
-0.25,-0.25,5.0,0.3490658503988659,0.6981317007977318,0.0407601958953963,0.0301439202489228,0.0376437091253021
-0.25,-0.25,5.0,0.3490658503988659,0.8726646259971648,0.2339118813209341,0.1927003152922121,0.1291948192664859
-0.25,-0.25,5.0,0.3490658503988659,1.0471975511965976,0.6332807852317566,0.1075076230945898,0.462067356559116
-0.25,-0.25,5.0,0.5235987755982988,0.0,0.4331106800777071,0.3541175059123295,0.1201534339030448
-0.25,-0.25,5.0,0.5235987755982988,0.1745329251994329,0.4452105565624896,0.1546378833328742,0.4192616361986273
-0.25,-0.25,5.0,0.5235987755982988,0.3490658503988659,0.4021815771480631,0.0394577290446145,0.3300986781971401
-0.25,-0.25,5.0,0.5235987755982988,0.6981317007977318,0.6227809747000552,0.4584501974393904,0.4844322510653145
-0.25,-0.25,5.0,0.5235987755982988,0.8726646259971648,0.1001483571359666,0.0149452152652979,0.0426581197002675
-0.25,-0.25,5.0,0.6981317007977318,0.0,0.4835035818601458,0.0942935533608366,0.2220450983969922
-0.25,-0.25,5.0,0.6981317007977318,0.1745329251994329,0.187693915533424,0.1403638423699857,0.0956837584297705
-0.25,-0.25,5.0,0.6981317007977318,0.3490658503988659,0.487730536887478,0.2109727776320422,0.2948256080798354
-0.25,-0.25,5.0,0.6981317007977318,0.5235987755982988,0.2327192030275404,0.2007232438206704,0.0836370700446647
-0.25,-0.25,5.0,0.6981317007977318,0.8726646259971648,0.470366501541519,0.2959847997853781,0.341627177633296
-0.25,-0.25,5.0,0.8726646259971648,0.0,0.0993013344663038,0.0205383759276217,0.0652544466170722
-0.25,-0.25,5.0,0.8726646259971648,0.1745329251994329,0.3642122119032172,0.1469815974566785,0.1434212457057017
-0.25,-0.25,5.0,0.8726646259971648,0.3490658503988659,0.2094581302860641,0.094120148497682,0.0225742635536271
-0.25,-0.25,5.0,0.8726646259971648,0.5235987755982988,0.69633267024793,0.0957350999509822,0.0801267578749057
-0.25,-0.25,5.0,0.8726646259971648,0.6981317007977318,0.4725343376459593,0.182700362009751,0.2826373153925897
-0.25,-0.25,5.0,0.8726646259971648,0.8726646259971648,0.0121726817541498,0.0101584107537889,0.0028837984988453
-0.25,-0.25,5.0,0.8726646259971648,1.0471975511965976,0.4552552828570613,0.4044516558220475,0.3825518487853176
-0.25,-0.25,5.0,0.8726646259971648,1.2217304763960306,0.1001596550300514,0.0301551073433047,0.0223787501591772
-0.25,-0.25,5.0,1.0471975511965976,0.0,0.5885264908454111,0.430522889359449,0.4401976373849292
-0.25,-0.25,5.0,1.0471975511965976,0.1745329251994329,0.0769293882255537,0.0079781983551185,0.062190400760376
-0.25,-0.25,5.0,1.0471975511965976,0.3490658503988659,0.0263608936393298,0.0145324789110102,0.0010311441765435
-0.25,-0.25,5.0,1.0471975511965976,0.5235987755982988,0.717754418640653,0.6399453623006978,0.3352027487700341
-0.25,-0.25,5.0,1.0471975511965976,0.6981317007977318,0.1901352316194178,0.0931305380267471,0.0034955467112478
-0.25,-0.25,5.0,1.0471975511965976,1.0471975511965976,0.5200052709804174,0.2600865493633318,0.2237823295136956
-0.25,-0.25,5.0,1.0471975511965976,1.2217304763960306,0.5430914310359463,0.3140577552595648,0.4961266549178756
-0.25,-0.25,5.0,1.2217304763960306,0.0,0.173940063477336,0.0963540584811491,0.0915112882252421
-0.25,-0.25,5.0,1.2217304763960306,0.1745329251994329,0.1977232145019038,0.0548759440331253,0.1373755915555686
-0.25,-0.25,5.0,1.2217304763960306,0.3490658503988659,0.2158118536151472,0.1337139137409637,0.0829165252731183
-0.25,-0.25,5.0,1.2217304763960306,0.5235987755982988,0.1098599359297526,0.0963419029284561,0.0944507953593432
-0.25,-0.25,5.0,1.2217304763960306,0.6981317007977318,0.2422034849841816,0.2238557573787089,0.1656696081519513
-0.25,-0.25,5.0,1.2217304763960306,0.8726646259971648,0.4293941149521033,0.0831433114626027,0.3817370057994079
-0.25,-0.25,5.0,1.2217304763960306,1.0471975511965976,0.4821065495570388,0.3292968321270921,0.114508877894817
-0.25,-0.25,5.0,1.2217304763960306,1.2217304763960306,0.1457463363868312,0.0304875244458686,0.1098234392675826
-0.25,-0.25,5.0,1.3962634015954636,0.0,0.4812998829386465,0.1103905255831234,0.2447300941343225
-0.25,-0.25,5.0,1.3962634015954636,0.1745329251994329,0.1014077169705022,0.0041530004190321,0.0927223204842694
-0.25,-0.25,5.0,1.3962634015954636,0.3490658503988659,0.5067266130254903,0.3755925967224715,0.0158279540660297
-0.25,-0.25,5.0,1.3962634015954636,0.5235987755982988,0.6793076282702193,0.1662299909521641,0.1036625005313299
-0.25,-0.25,5.0,1.3962634015954636,0.6981317007977318,0.314307477959783,0.1931009894220437,0.0628591425513212
-0.25,-0.25,5.0,1.3962634015954636,1.0471975511965976,0.578931117448339,0.1614684480353268,0.0200524640156018
-0.25,-0.25,5.0,1.3962634015954636,1.3962634015954636,0.1021151990355046,0.0359985886225512,0.0693523658036674
-0.25,-0.25,5.0,1.7453292519943295,0.0,0.5253736696918682,0.1606870649860594,0.369483481506251
-0.25,-0.25,5.0,1.7453292519943295,0.1745329251994329,0.5304210808594085,0.259203810464194,0.0897444033848913
-0.25,-0.25,5.0,1.7453292519943295,0.3490658503988659,0.5997364799107817,0.364082907608642,0.0221527368600925
-0.25,-0.25,5.0,1.7453292519943295,0.5235987755982988,0.4429542161474064,0.3817336604224247,0.1922667368147022
-0.25,-0.25,5.0,1.7453292519943295,0.6981317007977318,0.6600110882881116,0.3031180689997175,0.021693152436032
-0.25,-0.25,5.0,1.7453292519943295,0.8726646259971648,0.8135265347096201,0.1196189332710656,0.3632077507366742
-0.25,-0.25,5.0,1.9198621771937625,0.0,0.009139163896405,0.0079523238954011,0.0076510428285306
-0.25,-0.25,5.0,1.9198621771937625,0.1745329251994329,0.5037621584137294,0.3596213576832977,0.2425796038215673
-0.25,-0.25,5.0,1.9198621771937625,0.3490658503988659,0.1603473286742125,0.0823463373730889,0.0341472145123804
-0.25,-0.25,5.0,1.9198621771937625,0.5235987755982988,0.3963434652278235,0.2822265423374351,0.3952387465847176
-0.25,-0.25,5.0,1.9198621771937625,0.6981317007977318,0.0644716780966239,0.0407909961456484,0.0514053060624394
-0.25,-0.25,5.0,1.9198621771937625,0.8726646259971648,0.5814622215570593,0.5423976183093735,0.2619693967123017
-0.25,-0.25,5.0,1.9198621771937625,1.3962634015954636,0.6120466582291836,0.2011846152740928,0.409148835753177
-0.25,-0.25,5.0,2.094395102393196,0.0,0.3748488951150382,0.1410641048992366,0.3651668210584238
-0.25,-0.25,5.0,2.094395102393196,0.1745329251994329,0.6814754890556032,0.3606524884704234,0.5521569549147929
-0.25,-0.25,5.0,2.094395102393196,0.3490658503988659,0.5779573202680296,0.0596032367638231,0.0210887017338482
-0.25,-0.25,5.0,2.094395102393196,0.5235987755982988,0.8615348019165566,0.4210566571037462,0.1323241026200012
-0.25,-0.25,5.0,2.094395102393196,1.2217304763960306,0.0252266415625427,0.0167916817094043,0.0165550132082037
-0.25,-0.25,5.0,2.2689280275926285,0.0,0.8914417941823818,0.4053277287895099,0.2703211797577152
-0.25,-0.25,5.0,2.2689280275926285,0.3490658503988659,0.4635169374341816,0.3818361531395361,0.0267578186330203
-0.25,-0.25,5.0,2.2689280275926285,0.5235987755982988,0.4243118532478536,0.3478048997299244,0.0392718560701677
-0.25,-0.25,5.0,2.2689280275926285,0.6981317007977318,0.1771781768846442,0.1054767842072383,0.1608327817986682
-0.25,-0.25,5.0,2.2689280275926285,1.0471975511965976,0.5836695087840946,0.1621551861493084,0.1037486806435367
-0.25,-0.25,5.0,2.443460952792061,0.0,0.4766128159537334,0.3174154027104895,0.0684784586044771
-0.25,-0.25,5.0,2.443460952792061,0.1745329251994329,0.0243678887456354,0.0174913730429325,0.0178645967006389
-0.25,-0.25,5.0,2.443460952792061,0.3490658503988659,0.0366512401379744,0.0088463290469859,0.0310321493976559
-0.25,-0.25,5.0,2.443460952792061,0.5235987755982988,0.5349366973901895,0.1102899864825274,0.07036320660211
-0.25,-0.25,5.0,2.443460952792061,0.6981317007977318,0.4927789096686564,0.4717818556112,0.4833073524965913
-0.25,-0.25,5.0,2.443460952792061,0.8726646259971648,0.7873854285047241,0.0378899501491351,0.5618289330717386
-0.25,-0.25,5.0,2.443460952792061,1.0471975511965976,0.759586400553777,0.0323508294791681,0.7464522479153886
-0.25,-0.25,5.0,2.6179938779914944,0.0,0.6097106796657055,0.4926255075211658,0.3226208826172465
-0.25,-0.25,5.0,2.6179938779914944,0.1745329251994329,0.1958017682712994,0.172867609346571,0.0831033128077337
-0.25,-0.25,5.0,2.6179938779914944,0.3490658503988659,0.4730966803613868,0.4302119148653503,0.2737084410953567
-0.25,-0.25,5.0,2.6179938779914944,0.8726646259971648,0.4856787808800398,0.073837963114741,0.4720747567851331
-0.25,-0.25,5.0,2.6179938779914944,1.0471975511965976,0.5905577393185981,0.2868807281610525,0.3368831460961907
-0.25,-0.25,5.0,2.792526803190927,0.0,0.5721813009247346,0.0499090793710165,0.2865876017364385
-0.25,-0.25,5.0,2.792526803190927,0.1745329251994329,0.152871961286157,0.0120096384350753,0.1451776381663479
-0.25,-0.25,5.0,2.792526803190927,0.3490658503988659,0.0861600045230951,0.0674791703310833,0.0747770224416921
-0.25,-0.25,5.0,2.792526803190927,0.5235987755982988,0.487044267172195,0.0852348709919935,0.455874460411983
-0.25,-0.25,5.0,2.792526803190927,0.8726646259971648,0.1130264960911579,0.0021084652514922,0.0832868257269949
-0.25,-0.25,5.0,2.792526803190927,1.0471975511965976,0.3068376625153172,0.0153693180321623,0.2210550873807058
-0.25,-0.25,5.0,2.792526803190927,1.2217304763960306,0.1519895579013239,0.0183866757780179,0.0902651364559568
-0.25,-0.25,5.0,2.9670597283903604,0.0,0.5270980919221618,0.4370465407290567,0.3253747641602755
-0.25,-0.25,5.0,2.9670597283903604,0.1745329251994329,0.6836442405265024,0.1511282622931001,0.4980583602180229
-0.25,-0.25,5.0,2.9670597283903604,0.3490658503988659,0.315641308768003,0.1547948508440513,0.089697485611182
-0.25,-0.25,5.0,2.9670597283903604,0.6981317007977318,0.4531860166808303,0.3441898764355975,0.0127212944128772
-0.25,-0.25,5.0,2.9670597283903604,0.8726646259971648,0.2390672982936433,0.2175157923733987,0.0976855142981357
-0.25,-0.25,5.0,2.9670597283903604,1.0471975511965976,0.6193163420275162,0.6016068118995911,0.5093521772405638
-0.25,-0.25,5.0,2.9670597283903604,1.2217304763960306,0.6145186603472672,0.0339211210298983,0.0051138407010632
0.25,-0.75,3.0,0.0,0.0,0.0086955974342562,0.0040901534874263,0.0012454914357706
0.25,-0.75,3.0,0.0,0.1745329251994329,0.1787298110900631,0.1573395831738031,0.0698237758082174
0.25,-0.75,3.0,0.0,0.5235987755982988,0.2875478053188182,0.001795172373634,0.061379921561225
0.25,-0.75,3.0,0.1745329251994329,0.1745329251994329,0.0348316947461252,0.03439430921463,0.0212048680130538
0.25,-0.75,3.0,0.1745329251994329,0.3490658503988659,0.0076221765113721,0.0020415161770322,0.0049388405483011
0.25,-0.75,3.0,0.1745329251994329,0.5235987755982988,0.0301477476158297,0.0172246789710047,0.0179061516339122
0.25,-0.75,3.0,0.1745329251994329,0.6981317007977318,0.1487238983701404,0.1337081269879156,0.0032335743083776
0.25,-0.75,3.0,0.1745329251994329,0.8726646259971648,0.2612737267382303,0.0751103980237049,0.1610440682031133
0.25,-0.75,3.0,0.1745329251994329,1.0471975511965976,0.1854908900047003,0.06828404778032,0.1577091280910286
0.25,-0.75,3.0,0.3490658503988659,0.0,0.249515640538496,0.0322341789465736,0.1919997052599746
0.25,-0.75,3.0,0.3490658503988659,0.1745329251994329,0.4565136814552454,0.1117379118184044,0.1271431668308234
0.25,-0.75,3.0,0.3490658503988659,0.5235987755982988,0.1192098115727201,0.0915054608797773,0.0400644662989579
0.25,-0.75,3.0,0.5235987755982988,0.0,0.0087637292970666,0.0037039739264652,0.007625095811536
0.25,-0.75,3.0,0.5235987755982988,0.1745329251994329,0.1430938586251414,0.1049493080497174,0.0935745382426979
0.25,-0.75,3.0,0.5235987755982988,0.3490658503988659,0.3722846747950835,0.1565073991399536,0.1955876738091317
0.25,-0.75,3.0,0.5235987755982988,0.5235987755982988,0.4026646038140184,0.0317367261751974,0.223955533812538
0.25,-0.75,3.0,0.5235987755982988,0.8726646259971648,0.131711441436517,0.0368532037389112,0.0910971059090664
0.25,-0.75,3.0,0.5235987755982988,1.3962634015954636,0.0941056732681988,0.0857624027562805,0.0046549223659497
0.25,-0.75,3.0,0.6981317007977318,0.0,0.0367092875192989,0.0133144142444639,0.0159777346584671
0.25,-0.75,3.0,0.6981317007977318,0.1745329251994329,0.1423099891728736,0.0341124930205545,0.060905099316216
0.25,-0.75,3.0,0.6981317007977318,0.3490658503988659,0.0815102995105763,0.054855609872976,0.0476773947147678
0.25,-0.75,3.0,0.6981317007977318,0.5235987755982988,0.3785337372557023,0.0345061514052492,0.0171185594501442
0.25,-0.75,3.0,0.6981317007977318,0.6981317007977318,0.2190346660395126,0.0982365901351674,0.0878285343950478
0.25,-0.75,3.0,0.8726646259971648,0.0,0.0662522360810274,0.0348035658708861,0.0428300636098086
0.25,-0.75,3.0,0.8726646259971648,0.1745329251994329,0.1952720725246194,0.0504831787655324,0.0680165082993164
0.25,-0.75,3.0,0.8726646259971648,0.3490658503988659,0.2089956227478641,0.1792371045511178,0.141714342694371
0.25,-0.75,3.0,0.8726646259971648,0.5235987755982988,0.3715272966115103,0.1028385042566879,0.1904240456186289
0.25,-0.75,3.0,0.8726646259971648,0.8726646259971648,0.0202247398756283,0.0172742966367479,0.010816935625456
0.25,-0.75,3.0,0.8726646259971648,1.0471975511965976,0.207539050072757,0.119033024098754,0.1070430934706429
0.25,-0.75,3.0,1.0471975511965976,0.0,0.098445060561671,0.0455360636631641,0.0379827374193825
0.25,-0.75,3.0,1.0471975511965976,0.1745329251994329,0.0968263105940766,0.0089640353285552,0.0380013936227461
0.25,-0.75,3.0,1.0471975511965976,0.5235987755982988,0.0557822473615295,0.034669869754292,0.0074954079380653
0.25,-0.75,3.0,1.0471975511965976,0.6981317007977318,0.2558443479225055,0.0011690541607465,0.1776471522495572
0.25,-0.75,3.0,1.2217304763960306,0.0,0.2320103659513114,0.0324721412082698,0.1428076213034129
0.25,-0.75,3.0,1.2217304763960306,0.1745329251994329,0.1448701559969886,0.0963257092732911,0.0729754789691094
0.25,-0.75,3.0,1.2217304763960306,0.3490658503988659,0.1325784001566021,0.0702922927212843,0.1135771193604368
0.25,-0.75,3.0,1.2217304763960306,0.5235987755982988,0.1916227731892722,0.1646311055435268,0.1037823935714686
0.25,-0.75,3.0,1.2217304763960306,0.6981317007977318,0.2186066117526057,0.1270353762572404,0.0981836209765371
0.25,-0.75,3.0,1.2217304763960306,1.0471975511965976,0.0193474951560884,0.0048432590646876,0.0146372296503771
0.25,-0.75,3.0,1.2217304763960306,1.2217304763960306,0.0269339791241333,0.0058725598822877,0.0024971451780012
0.25,-0.75,3.0,1.2217304763960306,1.3962634015954636,0.1255464404306795,0.0681297136976708,0.0666022939133827
0.25,-0.75,3.0,1.3962634015954636,0.0,0.0474075660952518,0.0238259898855395,0.0260202291822514
0.25,-0.75,3.0,1.3962634015954636,0.1745329251994329,0.1903122391274649,0.0901184882282915,0.182445220818752
0.25,-0.75,3.0,1.3962634015954636,0.3490658503988659,0.223389202339255,0.0019451918820195,0.2171080678700817
0.25,-0.75,3.0,1.3962634015954636,0.5235987755982988,0.1131484819544185,0.0284052939341891,0.0712170691251425
0.25,-0.75,3.0,1.3962634015954636,0.8726646259971648,0.2120848303280364,0.1284068491420494,0.1363125888095706
0.25,-0.75,3.0,1.3962634015954636,1.2217304763960306,0.1671056621078679,0.0227686501744684,0.1056181648567623
0.25,-0.75,3.0,1.7453292519943295,0.0,0.2047737099601163,0.166709039483081,0.0486588847150651
0.25,-0.75,3.0,1.7453292519943295,0.1745329251994329,0.1484074098280451,0.0056106709405474,0.0160837961509249
0.25,-0.75,3.0,1.7453292519943295,0.3490658503988659,0.0764940559824028,0.032429595944449,0.0199357831796369
0.25,-0.75,3.0,1.7453292519943295,0.5235987755982988,0.0845696707365745,0.0495510207767583,0.0427049250605241
0.25,-0.75,3.0,1.7453292519943295,0.6981317007977318,0.1709837618445468,0.0962785229904165,0.1087219753008524
0.25,-0.75,3.0,1.7453292519943295,0.8726646259971648,0.065993883362257,0.0023648555833493,0.0514939554465499
0.25,-0.75,3.0,1.7453292519943295,1.2217304763960306,0.1565076308647316,0.0949451141940005,0.1176542587064603
0.25,-0.75,3.0,1.9198621771937625,0.0,0.044188431414738,0.0425755332939433,0.0051002748816964
0.25,-0.75,3.0,1.9198621771937625,0.1745329251994329,0.0264244851149411,0.0016311678243127,0.0062898208910998
0.25,-0.75,3.0,1.9198621771937625,0.3490658503988659,0.2210827991117867,0.0203223085318198,0.1331588538931476
0.25,-0.75,3.0,1.9198621771937625,0.5235987755982988,0.1802699281145655,0.0676107462481564,0.1038926893259499
0.25,-0.75,3.0,1.9198621771937625,0.6981317007977318,0.0573645508273581,0.0520127684738117,0.0031492839503393
0.25,-0.75,3.0,1.9198621771937625,1.0471975511965976,0.0049407513386288,0.0045005807129417,0.0017720958366996
0.25,-0.75,3.0,2.094395102393196,0.0,0.067596665776145,0.0229253601856789,0.0584521243183977
0.25,-0.75,3.0,2.094395102393196,0.1745329251994329,0.1714066127138036,0.0505749033248165,0.1528534301148611
0.25,-0.75,3.0,2.094395102393196,0.3490658503988659,0.1455733503496679,0.0840756423952847,0.0770761970611815
0.25,-0.75,3.0,2.094395102393196,0.5235987755982988,0.0135514482681596,0.0046481712064501,0.0121224306373075
0.25,-0.75,3.0,2.094395102393196,0.8726646259971648,0.138299999835821,0.046463596483102,0.1052879661865831
0.25,-0.75,3.0,2.2689280275926285,0.0,0.0223116877523408,0.0141395256940467,0.0024731771156095
0.25,-0.75,3.0,2.2689280275926285,0.1745329251994329,0.157584945974805,0.1421222975136269,0.0469870826514798
0.25,-0.75,3.0,2.2689280275926285,0.3490658503988659,0.0244401197624224,0.0223202161550447,0.0110084122386852
0.25,-0.75,3.0,2.2689280275926285,0.5235987755982988,0.0632204107849252,0.0573400871189819,0.0238662754704423
0.25,-0.75,3.0,2.2689280275926285,0.6981317007977318,0.1325272611699827,0.0831281357790443,0.1038782601591551
0.25,-0.75,3.0,2.2689280275926285,0.8726646259971648,0.1831656171137976,0.0978854927463806,0.1646303054945772
0.25,-0.75,3.0,2.443460952792061,0.0,0.1230939106089922,0.116852843334449,0.0994689805312749
0.25,-0.75,3.0,2.443460952792061,0.1745329251994329,0.1732929166021897,0.0626874156445045,0.0833066465203882
0.25,-0.75,3.0,2.443460952792061,0.3490658503988659,0.1508544390987043,0.0631959018126735,0.0948405221435903
0.25,-0.75,3.0,2.443460952792061,0.5235987755982988,0.1613930935247129,0.0052809228747639,0.064023622595543
0.25,-0.75,3.0,2.443460952792061,0.6981317007977318,0.0176320026944834,0.0166592388282315,0.0142699671481757
0.25,-0.75,3.0,2.443460952792061,1.0471975511965976,0.010348900493853,0.0091889050237953,0.0087509833354847
0.25,-0.75,3.0,2.443460952792061,1.2217304763960306,0.0919520890804677,0.0041119673668546,0.0115754417439743
0.25,-0.75,3.0,2.443460952792061,1.3962634015954636,0.0195856810264344,0.0030519659764888,0.0123730960601081
0.25,-0.75,3.0,2.6179938779914944,0.0,0.1103819993584699,0.0324877292219767,0.0603530506782169
0.25,-0.75,3.0,2.6179938779914944,0.1745329251994329,0.0232620680480846,0.0161615723764956,0.0195900738726534
0.25,-0.75,3.0,2.6179938779914944,0.3490658503988659,0.0799201499181731,0.0235577975358182,0.0091898032179079
0.25,-0.75,3.0,2.6179938779914944,0.5235987755982988,0.2071731298878003,0.1235260538820499,0.0160254734729786
0.25,-0.75,3.0,2.792526803190927,0.0,0.2838806018611586,0.0882761471467152,0.1246728366404447
0.25,-0.75,3.0,2.792526803190927,0.3490658503988659,0.1039896415187377,0.0782087546193197,0.0438493708475655
0.25,-0.75,3.0,2.792526803190927,0.5235987755982988,0.098954083390897,0.0004371656062948,0.0397155976230355
0.25,-0.75,3.0,2.792526803190927,1.2217304763960306,0.0276296279637651,0.0046732629672057,0.0135167915416751
0.25,-0.75,3.0,2.9670597283903604,0.0,0.0986056034080074,0.0205611707935081,0.0599495212077186
